time_s,phase,right_shoulder_pitch_joint_q_rad,right_shoulder_roll_joint_q_rad,right_shoulder_yaw_joint_q_rad,right_elbow_joint_q_rad,right_wrist_roll_joint_q_rad,right_wrist_pitch_joint_q_rad,right_wrist_yaw_joint_q_rad,right_shoulder_pitch_joint_qd_rad_s,right_shoulder_roll_joint_qd_rad_s,right_shoulder_yaw_joint_qd_rad_s,right_elbow_joint_qd_rad_s,right_wrist_roll_joint_qd_rad_s,right_wrist_pitch_joint_qd_rad_s,right_wrist_yaw_joint_qd_rad_s,right_shoulder_pitch_joint_qdd_rad_s2,right_shoulder_roll_joint_qdd_rad_s2,right_shoulder_yaw_joint_qdd_rad_s2,right_elbow_joint_qdd_rad_s2,right_wrist_roll_joint_qdd_rad_s2,right_wrist_pitch_joint_qdd_rad_s2,right_wrist_yaw_joint_qdd_rad_s2
0.05,STROKE,-0.4317169264581132,-0.5581013783770887,0.6142118525923705,-0.02075679566537343,-0.11028010159649608,-0.0844963892589983,0.7464864404934106,-2.034338529162266,-0.16202756754176706,-1.9157629481525884,0.9848640866925322,1.7943979680700786,2.710072214820035,0.32972880986820163,5.329070518200751e-13,-1.1102230246251565e-12,1.1102230246251565e-12,0.0,0.0,0.0,-1.1102230246251565e-12
0.055,STROKE,-0.4418886191039245,-0.5589115162147976,0.6046330378516076,-0.015832475231910767,-0.10130811175614568,-0.07094602818489812,0.7481350845427516,-2.0343385291622607,-0.16202756754177816,-1.9157629481525773,0.9848640866925314,1.7943979680700786,2.7100722148200336,0.32972880986820163,5.329070518200751e-13,-1.1102230246251565e-12,1.1102230246251565e-12,-7.771561172376096e-14,0.0,-1.3322676295501878e-13,1.1102230246251565e-12
0.06,STROKE,-0.4520603117497358,-0.5597216540525065,0.5950542231108448,-0.010908154798448116,-0.0923361219157953,-0.057395667110797965,0.7497837285920926,-2.0343385291622607,-0.16202756754177816,-1.9157629481525773,0.9848640866925314,1.7943979680700786,2.7100722148200336,0.32972880986821274,0.0,0.0,-1.1102230246251565e-12,0.0,-1.3322676295501878e-13,0.0,1.1102230246251565e-12
0.065,STROKE,-0.4622320043955471,-0.5605317918902154,0.5854754083700818,-0.005983834364985452,-0.0833641320754449,-0.043845306036697784,0.7514323726414337,-2.0343385291622607,-0.16202756754177816,-1.9157629481525884,0.9848640866925314,1.7943979680700772,2.7100722148200336,0.32972880986821274,-5.329070518200751e-13,0.0,-1.1102230246251565e-12,-1.3322676295501878e-13,0.0,0.0,0.0
0.07,STROKE,-0.47240369704135843,-0.5613419297279243,0.5758965936293189,-0.0010595139315228014,-0.07439214223509452,-0.03029494496259763,0.7530810166907748,-2.034338529162266,-0.16202756754177816,-1.9157629481525884,0.9848640866925301,1.7943979680700786,2.7100722148200336,0.32972880986821274,-5.329070518200751e-13,0.0,0.0,0.0,2.6645352591003757e-13,2.6645352591003757e-13,0.0
0.075,STROKE,-0.4825753896871698,-0.5621520675656332,0.566317778888556,0.003864806501939849,-0.06542015239474411,-0.01674458388849745,0.7547296607401158,-2.034338529162266,-0.16202756754177816,-1.9157629481525884,0.9848640866925314,1.79439796807008,2.7100722148200362,0.32972880986821274,0.0,1.1102230246251565e-12,0.0,1.3322676295501878e-13,-1.3322676295501878e-13,0.0,0.0
0.08,STROKE,-0.4927470823329811,-0.5629622054033421,0.556738964147793,0.008789126935402514,-0.05644816255439372,-0.0031942228143972684,0.7563783047894569,-2.034338529162266,-0.16202756754176706,-1.9157629481525884,0.9848640866925314,1.7943979680700772,2.7100722148200336,0.32972880986821274,0.0,1.1102230246251565e-12,0.0,0.0,0.0,-2.6645352591003757e-13,0.0
0.085,STROKE,-0.5029187749787924,-0.5637723432410509,0.5471601494070301,0.013713447368865164,-0.047476172714043335,0.010356138259702885,0.758026948838798,-2.034338529162266,-0.16202756754176706,-1.9157629481525884,0.9848640866925314,1.79439796807008,2.7100722148200336,0.32972880986821274,5.329070518200751e-13,-1.1102230246251565e-12,0.0,0.0,0.0,0.0,0.0
0.09,STROKE,-0.5130904676246038,-0.5645824810787597,0.5375813346662671,0.01863776780232783,-0.03850418287369292,0.023906499333803066,0.759675592888139,-2.0343385291622607,-0.16202756754177816,-1.9157629481525884,0.9848640866925314,1.7943979680700772,2.7100722148200336,0.32972880986821274,5.329070518200751e-13,-1.1102230246251565e-12,0.0,0.0,-2.6645352591003757e-13,0.0,0.0
0.095,STROKE,-0.523262160270415,-0.5653926189164686,0.5280025199255042,0.02356208823579048,-0.029532193033342563,0.03745686040790322,0.7613242369374801,-2.0343385291622607,-0.16202756754177816,-1.9157629481525884,0.9848640866925314,1.7943979680700772,2.7100722148200336,0.32972880986821274,-2.3092638912203256e-12,3.6415315207705135e-12,1.2434497875801753e-12,2.55351295663786e-13,1.0880185641326534e-12,5.773159728050814e-13,1.7763568394002505e-13
0.1,CONTACT,-0.5334338529162264,-0.5662027567541775,0.5184237051847412,0.028486408669253144,-0.02056020319299215,0.0510072214820034,0.7629728809868211,-2.0343385291622837,-0.16202756754174175,-1.915762948152576,0.984864086692534,1.7943979680700881,2.7100722148200393,0.3297288098682145,-6.934897101018578e-12,1.0928147275990341e-11,3.751665644813329e-12,7.389644451905042e-13,3.296918293926865e-12,1.8189894035458565e-12,5.400124791776761e-13
