Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
21,-0.10772130638360977,4.526791095733643,107.57904052734375,-0.26164642886730743,-4.123540365883569,-87.82324354642049,1.0915719,-1.1430846,8.698128,-1.8610498,-8.271301,-20.965115,13.125234,-29.661163,79.52669,17.443447,4.221904,5.893969,-17.785412,-10.684845,35.03343,75.7156,-22.835978,5.595504,-3.7679002,5.8650327,5.1282516,-4.419763,5.719429,-7.520293,-5.367525,6.8815966,-2.649898,-14.382736,5.710351,-8.24439,5.2744546
22,-0.10546202212572098,4.636483192443848,107.58611297607422,-0.2614673277777516,-4.032022171563747,-87.78219861753739,1.0662943,-1.1709255,8.613884,-1.8997827,-8.216614,-22.64715,13.5924225,-30.297693,79.8881,17.426579,4.20499,5.6615763,-19.33266,-10.944315,35.74961,75.91366,-23.173096,5.62221,-3.773713,5.632731,5.1287894,-4.5238686,5.7638583,-7.442952,-5.372684,6.6879416,-2.6607802,-14.371441,5.7225294,-8.161957,5.2666316
23,-0.11225056648254395,4.753035545349121,107.59397888183594,-0.26445756247250085,-3.935059083828418,-87.74479270699655,1.0354328,-1.1986892,8.528263,-1.933381,-8.152102,-24.404833,14.077817,-30.943624,80.23627,17.40524,4.1752324,5.433458,-20.96893,-11.215636,36.48567,76.1112,-23.50093,5.635409,-3.8004634,5.328493,5.133459,-4.648344,5.92263,-7.4178863,-5.384801,6.480988,-2.6628013,-14.352488,5.735822,-8.07545,5.2510047
24,-0.12717393040657043,4.885100364685059,107.60021209716797,-0.26657301720580323,-3.8290904842477635,-87.71366391365184,0.9978097,-1.2262878,8.447333,-1.9548558,-8.078106,-26.232609,14.576564,-31.637823,80.57525,17.384933,4.140855,5.233876,-22.687428,-11.497495,37.25334,76.308464,-23.790693,5.6178637,-3.8251438,4.986129,5.140439,-4.779288,6.114524,-7.3990455,-5.404492,6.25018,-2.6619318,-14.321246,5.749587,-7.9775677,5.227393
25,-0.13531598448753357,5.0120038986206055,107.60591888427734,-0.2660823909626041,-3.7150842239857793,-87.68867960060074,0.95376694,-1.2541338,8.374461,-1.9700143,-7.982685,-28.139355,15.084322,-32.394794,80.902794,17.370523,4.0952816,5.073824,-24.495165,-11.78949,38.054264,76.50029,-24.040398,5.5581956,-3.8499217,4.6402407,5.1398726,-4.9051538,6.30212,-7.379983,-5.422166,5.988447,-2.674554,-14.276994,5.8084803,-7.9018455,5.2082577
26,-0.14326521754264832,5.149813175201416,107.61151123046875,-0.2647719872306371,-3.5946975661078087,-87.66870161540639,0.90700597,-1.2817211,8.308312,-1.9831942,-7.871153,-30.130026,15.597183,-33.203506,81.21769,17.35266,4.037244,4.939975,-26.390823,-12.089963,38.881416,76.679535,-24.26312,5.4691935,-3.8855703,4.275428,5.1372876,-5.032236,6.4972405,-7.356823,-5.4420433,5.582623,-2.7213395,-14.185385,6.117635,-7.941733,5.1889033
27,-0.15625935792922974,5.289901256561279,107.61810302734375,-0.265681352570833,-3.4655280298383504,-87.65520250438155,0.86098945,-1.3076715,8.247786,-1.9847357,-7.7722435,-32.19398,16.109907,-34.062393,81.526665,17.316643,3.9818661,4.8197284,-28.358232,-12.395755,39.73466,76.84762,-24.453041,5.36823,-3.9211268,3.9040954,5.1405363,-5.154592,6.6824813,-7.32606,-5.466184,5.1708813,-2.7597818,-14.08525,6.409206,-7.9690585,5.163972
28,-0.15926049649715424,5.434731483459473,107.62030029296875,-0.2709977113273783,-3.3251159211448487,-87.6495917063798,0.8198308,-1.3299123,8.191866,-1.9660563,-7.709429,-34.321693,16.61634,-34.971367,81.83796,17.246878,3.9439995,4.7006707,-30.380226,-12.702175,40.613117,77.00612,-24.603363,5.272717,-3.945795,3.4603596,5.1372437,-5.2933426,6.9754314,-7.3443627,-5.4838433,4.7121058,-2.8060522,-13.961229,6.75602,-8.016503,5.1422415
29,-0.16436530649662018,5.590963363647461,107.62305450439453,-0.28416858094905645,-3.1747349814172927,-87.65584021244355,0.786355,-1.3425732,8.141414,-1.9159747,-7.6876583,-36.526146,17.111927,-35.942886,82.16066,17.126534,3.9285688,4.5698037,-32.46813,-13.005816,41.522713,77.15961,-24.711435,5.182662,-3.9602275,2.9915848,5.1435184,-5.4289,7.2827077,-7.361907,-5.503453,4.2455206,-2.836722,-13.820567,7.070592,-8.036479,5.1127815
30,-0.1677468717098236,5.7425456047058105,107.6238784790039,-0.3022568341895295,-3.015162565208174,-87.6720019116395,0.75790167,-1.348055,8.09854,-1.8422767,-7.6939473,-38.80898,17.592604,-36.975365,82.486176,16.967154,3.9278955,4.438225,-34.628242,-13.304102,42.463303,77.30491,-24.781088,5.090248,-3.9696488,2.4996943,5.152834,-5.56256,7.6209726,-7.3965354,-5.522158,3.768481,-2.8608007,-13.665504,7.3832593,-8.054504,5.08133
