Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,-0.5773736238479614,0.9962791800498962,107.14976501464844,1.4214643853476157,1.8136503292005712,-92.24371437298835,7.8974085,-0.5421395,-1.4140164,22.099804,-15.254355,13.245438,86.68584,23.69412,71.787834,12.130584,-2.2387292,-2.2048266,85.43331,-66.827225,-69.34571,51.030117,6.2604737,7.407326,2.2017667,-0.37444744,1.741907,15.960035,6.50802,-8.687813,-3.8723729,2.8805306,-8.295913,-8.458761,5.7723384,-9.85604,7.540109
12,-0.5789498686790466,0.9940203428268433,107.1515884399414,1.428854512662615,1.8234974623961888,-92.2439094662976,7.8033705,-0.6147747,-1.4956467,22.196592,-15.258495,12.625592,86.18752,22.792267,71.48045,12.219134,-2.254495,-1.978391,83.86196,-67.09106,-67.69792,51.18432,6.214849,7.369527,1.672531,-0.3479965,1.7225752,15.968326,6.4337716,-8.6506,-3.8699307,2.8692706,-8.304661,-8.455137,5.772122,-9.85522,7.541682
13,-0.5773038864135742,0.9955366849899292,107.15037536621094,1.4305905822169063,1.8269357355205782,-92.24283053609237,7.708028,-0.67751986,-1.5754257,22.29167,-15.255012,12.096941,85.64656,21.994753,71.139084,12.287197,-2.2461565,-1.7325588,82.222435,-67.333496,-65.993416,51.33142,6.184576,7.336893,1.1161027,-0.36565718,1.722816,15.962314,6.4579663,-8.661332,-3.8680854,2.8639996,-8.308151,-8.454848,5.771856,-9.853004,7.543824
14,-0.5756242871284485,0.9973656535148621,107.14988708496094,1.4286685654710463,1.8265260302136581,-92.24139691558236,7.6110826,-0.73074293,-1.6540308,22.386335,-15.24495,11.666973,85.06209,21.300823,70.766556,12.350367,-2.2207067,-1.4754452,80.52378,-67.55155,-64.236305,51.46676,6.1569343,7.307122,0.5369838,-0.37782267,1.7275566,15.95729,6.4806542,-8.671682,-3.8677835,2.8631227,-8.30677,-8.456319,5.772623,-9.851988,7.5450144
15,-0.5767014026641846,1.003042459487915,107.15129089355469,1.4261393761149295,1.8251719888618825,-92.23967996730383,7.51161,-0.7768717,-1.7357312,22.485825,-15.229847,11.329976,84.43344,20.712273,70.364525,12.413504,-2.1809573,-1.2074926,78.77691,-67.740944,-62.427475,51.58445,6.1374044,7.271552,-0.10721801,-0.3768139,1.7307292,15.955721,6.473162,-8.663742,-3.8686907,2.8607152,-8.30254,-8.457168,5.7733884,-9.84901,7.5435038
16,-0.5736122131347656,1.0058910846710205,107.1501235961914,1.4254481109905606,1.8262322815508931,-92.23751804437023,7.4086957,-0.81818146,-1.8251184,22.595161,-15.210444,11.08066,83.760765,20.231836,69.93351,12.481505,-2.1293733,-0.92966145,76.99489,-67.89649,-60.570065,51.67743,6.1314716,7.221432,-0.85964996,-0.39958128,1.7350531,15.947033,6.5100417,-8.679933,-3.8667014,2.857909,-8.303587,-8.4583435,5.773652,-9.847279,7.5452466
17,-0.5746641159057617,1.0023540258407593,107.14916229248047,1.4260194701985065,1.8315024248541925,-92.23448830382362,7.302234,-0.85453105,-1.9245194,22.716995,-15.18842,10.912128,83.044014,19.863039,69.46885,12.553403,-2.0657806,-0.64426804,75.18916,-68.0123,-58.66646,51.73621,6.143281,7.147935,-1.7551768,-0.40830776,1.7362064,15.941953,6.518158,-8.6851,-3.867438,2.854364,-8.3035345,-8.459636,5.7732806,-9.849144,7.54437
18,-0.5789667963981628,0.9974772930145264,107.14942169189453,1.4277907390647744,1.8386702000871258,-92.23095745668402,7.1932354,-0.88592577,-2.0284905,22.84781,-15.166154,10.830318,82.2832,19.606722,68.96479,12.627062,-1.9876648,-0.35127842,73.35878,-68.08343,-56.723778,51.75908,6.1683836,7.0594764,-2.7648308,-0.4023258,1.7333282,15.940805,6.4934163,-8.673745,-3.8696883,2.84919,-8.302729,-8.460383,5.774155,-9.8532095,7.5410995
19,-0.5773363709449768,0.9967519044876099,107.1480712890625,1.4289382922108462,1.84683993912768,-92.22667503544852,7.0810485,-0.91127014,-2.1320453,22.98307,-15.1438465,10.84853,81.479675,19.460867,68.41842,12.705731,-1.893701,-0.0487054,71.507095,-68.10725,-54.76149,51.75088,6.2000113,6.9728765,-3.8355253,-0.4249379,1.7344013,15.930744,6.517102,-8.684595,-3.8679261,2.8404007,-8.305105,-8.460853,5.7739596,-9.853268,7.5412893
20,-0.5739083290100098,0.994155764579773,107.14952850341797,1.4277161221409223,1.854565228950368,-92.22125201912081,6.9646807,-0.9291496,-2.229832,23.11852,-15.123172,10.977099,80.63444,19.42033,67.828255,12.792254,-1.7833508,0.26494476,69.63698,-68.08265,-52.799664,51.7167,6.231064,6.9054093,-4.9129357,-0.42267674,1.7305187,15.926786,6.4953856,-8.6744795,-3.865739,2.8333046,-8.305384,-8.463837,5.774528,-9.854701,7.542533
21,-0.5671444535255432,0.9935475587844849,107.14907836914062,1.4242209325902226,1.8607353399405384,-92.21474410761445,6.8413363,-0.93998307,-2.3206182,23.255775,-15.103641,11.210268,79.74713,19.47923,67.19558,12.884504,-1.6545532,0.59560215,67.7423,-68.00765,-50.85019,51.658382,6.266445,6.858306,-6.003512,-0.44968486,1.7357621,15.913299,6.531778,-8.692027,-3.8624218,2.8276331,-8.304939,-8.469792,5.773708,-9.8536005,7.546207
22,-0.5672019124031067,0.9910644888877869,107.15045928955078,1.4189943510157776,1.8663060666145395,-92.20724261814175,6.711649,-0.9451618,-2.4049623,23.396841,-15.088616,11.534457,78.817924,19.632298,66.514336,12.981706,-1.5072306,0.938616,65.842354,-67.88022,-48.921085,51.56802,6.3067856,6.8246284,-7.129548,-0.45588416,1.7423548,15.904918,6.5297585,-8.689778,-3.8642895,2.8248763,-8.297347,-8.478502,5.7722383,-9.854258,7.545413
23,-0.5676403045654297,0.9894154071807861,107.1507568359375,1.415156010250318,1.8718828820123,-92.19975788798313,6.5798388,-0.9470778,-2.4787104,23.539589,-15.079086,11.944868,77.84755,19.871096,65.773,13.0886545,-1.3444841,1.279658,63.969986,-67.69976,-47.017605,51.4342,6.338746,6.8104134,-8.259955,-0.47199613,1.7500933,15.893742,6.546196,-8.696139,-3.8659163,2.8207574,-8.2915745,-8.486619,5.7721286,-9.85499,7.544928
24,-0.5703366994857788,0.9877495765686035,107.14952850341797,1.4147296637567037,1.878634125694163,-92.19292395810005,6.4496207,-0.94750655,-2.538751,23.681892,-15.080015,12.434912,76.83783,20.185352,64.959755,13.210397,-1.1691839,1.603904,62.160236,-67.46804,-45.148144,51.246666,6.348736,6.821707,-9.36313,-0.4946149,1.7567014,15.881364,6.574081,-8.7085085,-3.8679023,2.8152964,-8.288812,-8.492665,5.7718763,-9.856017,7.5436893
25,-0.5694553256034851,0.9837406873703003,107.14979553222656,1.420811022632237,1.8872636404928769,-92.18785119862741,6.324163,-0.9507886,-2.583996,23.820955,-15.091012,12.987293,75.78991,20.562067,64.06784,13.3685,-0.9812834,1.9035183,60.431633,-67.18853,-43.321262,51.005093,6.323246,6.8656716,-10.422621,-0.48577574,1.743182,15.87988,6.53803,-8.6913805,-3.8649328,2.8086793,-8.296958,-8.495236,5.771393,-9.857811,7.54623
26,-0.5712611079216003,0.9817715883255005,107.14912414550781,1.4307658722279657,1.8974470719202068,-92.1835409786594,6.1993766,-0.95458806,-2.6164935,23.959854,-15.109773,13.587649,74.70381,20.986206,63.10593,13.553483,-0.7806741,2.185938,58.76946,-66.86254,-41.53795,50.713974,6.272404,6.9384813,-11.456984,-0.48021618,1.7267818,15.878348,6.5037727,-8.674224,-3.862075,2.7988183,-8.308437,-8.494851,5.770235,-9.858091,7.547676
