Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,0.3174479901790619,1.8319573402404785,107.05087280273438,-1.021060987899825,3.248689714285073,-86.221516757067,-6.7231975,0.4650079,-1.1734195,-21.750666,-15.280174,67.65296,71.531685,56.068306,53.6653,-10.945258,7.663723,13.144616,9.482398,-83.357765,-25.825659,73.56207,-5.6699667,-2.1693907,-8.337396,0.69118845,8.341204,7.314348,5.5979133,-9.152314,-8.341538,0.24042715,-0.31833407,-14.562891,5.6205826,-10.8819895,2.6260762
12,0.3213259279727936,1.846766710281372,107.04296875,-1.0547032843724722,3.226263632595975,-86.22182559938761,-6.6298356,0.52672076,-1.2684916,-21.859047,-15.162855,65.445015,71.56409,53.83038,53.66398,-10.932084,7.6049066,13.985289,9.003812,-82.75572,-25.110205,73.10777,-5.7523293,-2.1530032,-8.971876,0.7103106,8.382562,7.3186355,5.599042,-9.147263,-8.348766,-0.12733048,-0.28594568,-14.448273,5.645988,-10.641401,2.5651977
13,0.32491472363471985,1.8632460832595825,107.03654479980469,-1.0514944329571305,3.2296742660502042,-86.23980650903569,-6.5252776,0.5438446,-1.3812827,-21.956327,-15.054835,63.187588,71.537384,51.527252,53.634453,-10.754478,7.603024,14.726345,8.664129,-82.0717,-24.506168,72.57634,-5.7815733,-2.1016262,-9.6310005,0.6989601,8.374368,7.331619,5.5995746,-9.13978,-8.3444605,-0.06845677,-0.29289863,-14.446662,5.6403704,-10.721228,2.5904105
14,0.3209463059902191,1.8813799619674683,107.0250244140625,-1.0334087846850606,3.2447072558266443,-86.26578101663645,-6.416466,0.5370448,-1.4955428,-22.04642,-14.955027,60.89026,71.44776,49.172504,53.57569,-10.45114,7.651106,15.391142,8.464538,-81.30523,-24.014223,71.97087,-5.780297,-2.0226634,-10.313364,0.67418444,8.3514,7.3486633,5.5985775,-9.129565,-8.340823,-0.021149546,-0.3117068,-14.438444,5.6032033,-10.745885,2.60267
15,0.3189623951911926,1.9039850234985352,107.02556610107422,-1.0405303887780801,3.2443134314426194,-86.27923352513868,-6.3196826,0.546443,-1.581383,-22.14078,-14.868223,58.570965,71.29008,46.775143,53.48581,-10.07896,7.7136345,16.029848,8.40223,-80.452515,-23.633251,71.2995,-5.7902727,-1.936325,-11.031292,0.66186017,8.359931,7.356992,5.598002,-9.116667,-8.342299,-0.04870925,-0.303977,-14.419479,5.607569,-10.727292,2.592357
16,0.3242654502391815,1.9209097623825073,107.02925872802734,-1.0411630346770262,3.2463461052265328,-86.29359671046718,-6.218568,0.54312265,-1.6611602,-22.250114,-14.799414,56.259697,71.061134,44.357967,53.361683,-9.694882,7.754963,16.68947,8.470938,-79.5119,-23.362392,70.56751,-5.855213,-1.8585671,-11.793158,0.6506492,8.355059,7.3665676,5.598266,-9.108309,-8.336985,-0.0649427,-0.30781615,-14.402194,5.607201,-10.715061,2.5914288
17,0.3193676173686981,1.9359526634216309,107.03450775146484,-1.0505021222969189,3.2402268789939614,-86.30053761487135,-6.1218495,0.5432101,-1.7251232,-22.380865,-14.7500725,53.970085,70.75686,41.935234,53.200256,-9.292477,7.766609,17.36539,8.6599,-78.47639,-23.198854,69.7691,-5.9830537,-1.8074095,-12.641724,0.6489128,8.368937,7.3720565,5.5978503,-9.098649,-8.340746,-0.11864206,-0.2970161,-14.3783245,5.629288,-10.682757,2.5757353
18,0.31482094526290894,1.948453664779663,107.04061126708984,-1.0516034314814215,3.2382682237681646,-86.30946691369128,-6.021123,0.5293539,-1.7835872,-22.526321,-14.719451,51.717133,70.375885,39.52884,53.000023,-8.846067,7.769095,18.038141,8.968891,-77.34516,-23.139141,68.89005,-6.1540637,-1.7626965,-13.558978,0.6437339,8.371795,7.378503,5.5982814,-9.090461,-8.341577,-0.15722415,-0.29591417,-14.356084,5.642411,-10.658937,2.5671709
19,0.3115394711494446,1.9677631855010986,107.04328918457031,-1.043751238853578,3.241892912774592,-86.32167212573096,-5.910227,0.49940735,-1.8292102,-22.680338,-14.712197,49.525005,69.91962,37.164616,52.75653,-8.381717,7.7705293,18.734026,9.404139,-76.127205,-23.175882,67.930466,-6.3680344,-1.688116,-14.462856,0.6286068,8.361903,7.384571,5.5971055,-9.077104,-8.338237,-0.17687583,-0.305527,-14.336535,5.6416173,-10.643763,2.5663676
20,0.3107341527938843,1.9820094108581543,107.047607421875,-1.0383589129218693,3.2457715531397016,-86.33360954801695,-5.7872148,0.46419117,-1.846885,-22.83736,-14.73553,47.411297,69.39012,34.861008,52.465134,-7.926001,7.7792716,19.478952,9.964304,-74.83676,-23.294464,66.89773,-6.6236353,-1.552054,-15.268404,0.61592656,8.353737,7.3911805,5.5969296,-9.067694,-8.334737,-0.19446224,-0.3130974,-14.318876,5.641799,-10.631726,2.5658278
21,0.30432379245758057,1.9955683946609497,107.04621124267578,-1.0364244935805296,3.2488707402965686,-86.34580652842138,-5.648351,0.42735392,-1.8333204,-22.997236,-14.79405,45.370792,68.78691,32.617214,52.1321,-7.4769206,7.7905464,20.30262,10.6250925,-73.48275,-23.470867,65.80216,-6.921554,-1.3509693,-15.945437,0.6042834,8.3543005,7.3981805,5.597946,-9.05929,-8.336879,-0.21102244,-0.31309134,-14.302317,5.6422114,-10.621095,2.560245
22,0.3056233823299408,2.0179972648620605,107.04920196533203,-1.035982870320541,3.2516023050635257,-86.35807612175206,-5.4959707,0.3909557,-1.7930398,-23.16358,-14.886213,43.401726,68.10945,30.429163,51.75997,-7.0206723,7.802725,21.183287,11.352502,-72.067986,-23.677107,64.64895,-7.260782,-1.1052752,-16.535122,0.5883521,8.350863,7.4029512,5.596605,-9.045203,-8.333217,-0.23150279,-0.31554675,-14.285595,5.641473,-10.60423,2.5569284
23,0.3015480637550354,2.035626173019409,107.05094146728516,-1.036892495134917,3.255659075125667,-86.36918130811227,-5.333806,0.35813007,-1.7287909,-23.33637,-15.006051,41.52412,67.36132,28.30691,51.338417,-6.565507,7.8278503,22.069036,12.123874,-70.59785,-23.886131,63.443615,-7.6370416,-0.82227147,-17.05786,0.5732735,8.353226,7.407404,5.595435,-9.0330515,-8.334209,-0.25180727,-0.31312874,-14.270367,5.6419253,-10.590941,2.550482
24,0.29941460490226746,2.050429344177246,107.05288696289062,-1.0385515286030238,3.262884675356569,-86.37784351957235,-5.1656685,0.33008918,-1.6427249,-23.515154,-15.14884,39.76228,66.54839,26.26517,50.85308,-6.1208086,7.8779182,22.905188,12.917556,-69.0784,-24.071741,62.193733,-8.045588,-0.51018286,-17.533236,0.55546385,8.35551,7.409295,5.5947185,-9.022454,-8.334246,-0.2728099,-0.3101647,-14.257443,5.640517,-10.578329,2.5451021
25,0.2941603660583496,2.065497398376465,107.05455780029297,-1.040558131239601,3.275189381791338,-86.38253539160573,-4.990153,0.30636972,-1.5378658,-23.704418,-15.312592,38.127388,65.67374,24.312956,50.28229,-5.6905556,7.9680915,23.671112,13.723824,-67.512924,-24.203783,60.911602,-8.497177,-0.16752414,-17.965109,0.52933955,8.36078,7.4055614,5.594163,-9.009778,-8.336147,-0.30062717,-0.30484277,-14.246854,5.6412024,-10.567155,2.5381496
26,0.2857615351676941,2.081326961517334,107.05316925048828,-1.0430664043120896,3.291081749129592,-86.38426414727913,-4.8095646,0.28654134,-1.4142028,-23.899086,-15.498351,36.6164,64.7388,22.44791,49.640976,-5.2693253,8.08565,24.395487,14.510022,-65.90419,-24.255075,59.613415,-8.9908905,0.20204866,-18.344069,0.49748924,8.369242,7.397756,5.5930595,-8.994997,-8.340269,-0.33175263,-0.29652694,-14.238582,5.640522,-10.555701,2.5292695
