Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
29,6.492406845092773,-2.361753463745117,104.76006317138672,5.155631967441657,-0.6707809300155386,-107.40066985951727,1.7875233,-8.076205,14.197146,2.6820955,-21.707455,-1.0539596,17.929796,-27.5314,60.03459,11.301981,4.002121,7.805305,-10.175586,-11.330918,45.461624,59.66255,-3.5920203,4.40986,-16.102385,8.0165205,-8.887715,26.3041,5.6187506,-16.248156,-1.3789302,-23.156372,-13.048442,14.511279,49.974564,-12.695358,8.520356
30,6.58325719833374,-2.517976999282837,104.70816040039062,5.205527599693278,-0.7389121584630741,-107.62512621474379,1.6317049,-8.300241,14.378794,2.9282365,-21.854118,-1.2236515,18.190151,-27.786924,59.86569,11.446819,4.0400033,7.783081,-10.199909,-11.147856,45.418324,59.422554,-3.437916,4.3212056,-16.148996,8.212556,-9.087902,26.521154,5.604792,-16.418295,-1.3332336,-24.536161,-12.703316,14.861111,52.020626,-12.548397,7.470923
31,6.683681964874268,-2.68501877784729,104.6632080078125,5.222276926927553,-0.7850468375120103,-107.82413989673843,1.4599338,-8.48431,14.523438,3.1824062,-21.948147,-1.4086772,18.433819,-28.045147,59.682346,11.62389,4.0889387,7.7620654,-10.177155,-10.984844,45.331505,59.17472,-3.2084115,4.1974497,-16.221157,8.385295,-9.25249,26.71393,5.5901055,-16.585186,-1.2865303,-25.788908,-12.301703,15.096756,53.755623,-12.4843235,6.521917
32,6.77419900894165,-2.8730363845825195,104.63031768798828,5.1914710458888305,-0.8015576100649414,-107.99668593042226,1.2794454,-8.610145,14.629824,3.4423091,-21.986652,-1.6141897,18.652687,-28.27097,59.467278,11.821314,4.180265,7.731211,-10.107937,-10.848073,45.194405,58.92655,-2.8612916,4.025189,-16.35016,8.534941,-9.351607,26.886425,5.5761704,-16.749424,-1.2549651,-26.869335,-11.823894,15.2429695,55.049625,-12.411412,5.979597
33,6.874267578125,-3.0960381031036377,104.61271667480469,5.101081074204421,-0.779043683190903,-108.14038335709675,1.0829687,-8.664251,14.685871,3.717974,-21.968267,-1.8415884,18.839632,-28.459427,59.232075,12.046132,4.323237,7.692771,-9.980892,-10.744869,45.00117,58.665688,-2.3104813,3.778325,-16.561451,8.65357,-9.384943,27.03463,5.5658436,-16.92027,-1.2275193,-27.765932,-11.238271,15.344335,55.85448,-12.3453045,6.0058117
34,6.978373050689697,-3.3333427906036377,104.6075668334961,4.963230379066072,-0.7243881889553319,-108.25690382573826,0.8708466,-8.655023,14.697631,4.0057096,-21.894299,-2.0940099,18.99235,-28.624063,58.991577,12.308925,4.4968295,7.650592,-9.791868,-10.678263,44.75577,58.37695,-1.6030453,3.473954,-16.829756,8.740234,-9.360802,27.158953,5.554926,-17.085014,-1.2045616,-28.510384,-10.565729,15.386605,56.251286,-12.332173,6.412332
35,7.083897113800049,-3.564471483230591,104.61145782470703,4.7899466126918675,-0.6547776661474902,-108.35083443459182,0.6481687,-8.593771,14.68521,4.2954187,-21.763275,-2.3749373,19.090439,-28.73059,58.753983,12.620347,4.679088,7.6001515,-9.571453,-10.652308,44.501465,58.08284,-0.87604433,3.1641932,-17.113832,8.803235,-9.288519,27.26565,5.544601,-17.235786,-1.1858816,-29.126923,-9.86736,15.306796,56.30601,-12.327568,6.9749923
36,7.191298961639404,-3.8014466762542725,104.620361328125,4.596575153301216,-0.5868463063275782,-108.42653618853889,0.44438705,-8.502692,14.678136,4.556957,-21.585495,-2.682103,19.168066,-28.79827,58.465015,12.948086,4.8722873,7.528724,-9.331837,-10.650127,44.205643,57.805164,-0.31757784,2.8928158,-17.365362,8.868322,-9.190247,27.361996,5.536295,-17.385363,-1.170923,-29.638016,-9.201467,15.041312,56.082283,-12.27986,7.469574
37,7.30297327041626,-4.056484222412109,104.63318634033203,4.37739952732679,-0.5150279648295559,-108.48317518855634,0.24695092,-8.377135,14.667576,4.804792,-21.351019,-3.0055985,19.219812,-28.791393,58.12111,13.322429,5.0824833,7.4252987,-9.081418,-10.668816,43.88182,57.555515,0.06545597,2.661832,-17.599234,8.935992,-9.062622,27.448986,5.5338097,-17.543877,-1.1602376,-30.041264,-8.571457,14.557209,55.54779,-12.165045,7.881589
38,7.4101738929748535,-4.326075553894043,104.65251159667969,4.127231824372029,-0.43336186812956934,-108.51887368053656,0.04569383,-8.212219,14.644816,5.0498977,-21.061195,-3.3399556,19.246637,-28.712557,57.726482,13.743711,5.3119164,7.2956514,-8.815499,-10.705581,43.53075,57.329994,0.3493283,2.4476068,-17.830706,8.999485,-8.892447,27.524351,5.532408,-17.701832,-1.1596987,-30.331669,-7.954642,13.900473,54.67757,-12.011445,8.310439
