Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
11,0.37576255202293396,3.5324525833129883,106.977783203125,-1.433988103280854,-4.885127563914655,-87.09462158301397,-1.2193005,-0.18428396,11.957132,1.8817874,-11.042901,-4.7033033,9.37691,-12.720521,69.0984,6.6658154,6.9485006,6.550581,-3.0865023,-8.154889,2.549153,64.3561,-29.804775,-9.4365425,-1.7345353,8.585196,9.745869,6.231788,5.5345163,-11.421654,-8.593677,9.170069,-3.6218207,-19.645166,5.5494275,-8.110095,7.484548
12,0.38272035121917725,3.574854850769043,106.9920654296875,-1.4241470597610948,-4.752036215929289,-87.0133176325015,-1.1832052,-0.12242952,12.029918,1.755706,-11.310659,-5.15521,9.455097,-12.788468,68.91845,6.4579716,6.916008,6.75173,-3.1300993,-8.218217,2.5411625,64.14233,-29.663551,-9.487374,-1.8077179,8.357505,9.738079,6.0788317,5.524655,-11.358034,-8.5749,8.997925,-3.6403198,-19.677704,5.5386353,-8.066172,7.4783525
13,0.38996726274490356,3.61967134475708,107.00804901123047,-1.4173350209782363,-4.600912248869205,-86.92364564404637,-1.1492774,-0.051226586,12.09245,1.6073079,-11.596146,-5.682285,9.51319,-12.8367,68.70616,6.617345,6.9180417,7.0276327,-3.1689754,-8.301438,2.531948,63.903137,-29.42264,-9.5625,-1.8430238,8.105594,9.734452,5.9135265,5.5078673,-11.285823,-8.557709,8.8039665,-3.6559396,-19.713287,5.527328,-8.019954,7.4715433
14,0.3952408730983734,3.6609582901000977,107.02387237548828,-1.4106474301800418,-4.433800575470498,-86.82576787725715,-1.1184387,0.030778484,12.147215,1.438288,-11.8948555,-6.275257,9.551144,-12.871995,68.4696,7.0241246,6.936667,7.380298,-3.2038727,-8.404704,2.5251703,63.636345,-29.111279,-9.656281,-1.8516482,7.8321333,9.733106,5.7356873,5.4925404,-11.213732,-8.542462,8.592077,-3.6708403,-19.75304,5.5190473,-7.97639,7.4640355
15,0.4054407477378845,3.7080538272857666,107.04031372070312,-1.4023480735932123,-4.244986799980402,-86.72225063297334,-1.097001,0.1230911,12.195715,1.2666658,-12.21161,-6.9455867,9.561602,-12.916992,68.18369,7.5206165,6.9688153,7.7623825,-3.2467678,-8.528465,2.5289636,63.336082,-28.778963,-9.748926,-1.8421726,7.521333,9.727521,5.5417128,5.4806657,-11.134507,-8.521469,8.351009,-3.691688,-19.789942,5.508244,-7.923076,7.457619
16,0.41919341683387756,3.754202365875244,107.06096649169922,-1.3918832859236336,-4.029167848599131,-86.6157225165935,-1.0897212,0.22685052,12.239359,1.1091129,-12.550691,-7.7086477,9.533359,-12.998137,67.82913,7.9482837,7.008194,8.128362,-3.3085227,-8.674039,2.5501547,62.996143,-28.475458,-9.82049,-1.8232867,7.167764,9.717146,5.3329186,5.481351,-11.056426,-8.493,8.075163,-3.7185333,-19.818459,5.4992676,-7.8642373,7.4506245
17,0.43333080410957336,3.8142151832580566,107.08255767822266,-1.369939721807119,-3.7834300831622754,-86.49871154722892,-1.0993946,0.3370048,12.275139,0.9575677,-12.906165,-8.568633,9.460166,-13.101014,67.441025,8.232056,7.0943003,8.490078,-3.3861823,-8.841299,2.5746467,62.608788,-28.23127,-9.864635,-1.8023835,6.753939,9.692517,5.0943346,5.4926596,-10.966469,-8.454657,7.7548437,-3.7615044,-19.84404,5.4894614,-7.789749,7.4426517
18,0.4478890001773834,3.879526138305664,107.10565948486328,-1.3404157802051382,-3.512537320534524,-86.37273714856694,-1.1193938,0.45563385,12.302363,0.80433464,-13.278166,-9.525252,9.34061,-13.224267,67.028175,8.4679165,7.2157383,8.866481,-3.473083,-9.030994,2.600128,62.178337,-28.015823,-9.891476,-1.7726878,6.2962923,9.657532,4.8341613,5.5109997,-10.870722,-8.409355,7.4029217,-3.8137994,-19.869051,5.479433,-7.7088065,7.4338393
19,0.46925172209739685,3.9560391902923584,107.12899780273438,-1.314532785074042,-3.222634388627586,-86.2549763382421,-1.1390003,0.59390336,12.3263855,0.6652277,-13.67175,-10.586789,9.17012,-13.419021,66.53251,8.749574,7.288228,9.223167,-3.5729482,-9.24574,2.6528037,61.71467,-27.782652,-9.906577,-1.7222539,5.8033137,9.621963,4.5724287,5.53889,-10.769443,-8.357909,7.01394,-3.868606,-19.872322,5.470006,-7.612435,7.423617
20,0.5057978630065918,4.0560407638549805,107.15060424804688,-1.3078208341536195,-2.9201196267055107,-86.16256472823267,-1.1454543,0.7631852,12.352428,0.5536295,-14.094419,-11.761807,8.943001,-13.744958,65.897675,9.164091,7.228247,9.527661,-3.6883237,-9.491416,2.759324,61.227943,-27.482994,-9.915024,-1.6396357,5.2799296,9.599236,4.327489,5.579695,-10.660278,-8.300508,6.595232,-3.9079497,-19.83674,5.4648356,-7.5082293,7.408308
