source_line,stamp,time_s,mode,result,active,waist_yaw_policy_raw,waist_yaw_q_exec_rad,waist_yaw_q_feedback_rad,waist_yaw_position_error_rad,waist_yaw_position_error_deg,waist_yaw_tau_theoretical_nm,waist_yaw_tau_feedback_nm,waist_yaw_torque_discrepancy_nm,waist_roll_policy_raw,waist_roll_q_exec_rad,waist_roll_q_feedback_rad,waist_roll_position_error_rad,waist_roll_position_error_deg,waist_roll_tau_theoretical_nm,waist_roll_tau_feedback_nm,waist_roll_torque_discrepancy_nm,waist_pitch_policy_raw,waist_pitch_q_exec_rad,waist_pitch_q_feedback_rad,waist_pitch_position_error_rad,waist_pitch_position_error_deg,waist_pitch_tau_theoretical_nm,waist_pitch_tau_feedback_nm,waist_pitch_torque_discrepancy_nm
173,1787114230.9174502,78.99995684623718,motion,command_sent,True,0.607,0.152,0.152,0.0,0.0,-1.897,2.418,-4.315,-0.13,-0.032,0.156,-0.188,-10.771606548459477,-10.512,-7.359,-3.1530000000000005,2.086,0.29,0.423,-0.133,-7.62033867523995,-19.996,-19.552,-0.44399999999999906
175,1787114231.9174683,79.9999749660492,motion,command_sent,True,1.911,0.478,0.452,0.025999999999999968,1.4896902673401384,4.067,3.883,0.18400000000000016,-0.273,-0.068,0.13,-0.198,-11.344564343590301,-10.144,-10.628,0.484,0.808,0.202,0.421,-0.21899999999999997,-12.547775713365027,-32.822,-32.979,0.15699999999999648
178,1787114232.9174457,80.99995231628418,motion,command_sent,True,0.128,0.032,-0.013,0.045,2.5783100780887045,8.899,11.795,-2.896000000000001,-1.032,-0.258,0.071,-0.329,-18.850311459804086,-15.826,-14.281,-1.545,1.566,0.29,0.424,-0.134,-7.677634454753032,-20.138,-19.44,-0.6980000000000004
180,1787114233.9174745,81.99998116493225,motion,command_sent,True,1.692,0.423,0.418,0.0050000000000000044,0.2864788975654119,1.232,1.245,-0.013000000000000123,-0.127,-0.032,0.115,-0.14700000000000002,-8.422479588423103,-7.333,-7.576,0.24299999999999944,0.922,0.231,0.422,-0.19099999999999998,-10.943493886998722,-28.701,-29.155,0.4540000000000006
182,1787114234.9174428,82.99994945526123,motion,command_sent,True,0.298,0.074,0.087,-0.012999999999999998,-0.7448451336700701,-1.475,-0.513,-0.9620000000000001,0.149,0.037,0.079,-0.042,-2.4064227395494577,-2.033,-2.517,0.484,2.386,0.29,0.423,-0.133,-7.62033867523995,-19.978,-19.903,-0.07500000000000284
183,1787114235.917474,83.99998068809509,motion,command_sent,True,0.188,0.047,0.06,-0.012999999999999998,-0.7448451336700701,-1.867,-1.832,-0.03499999999999992,0.098,0.025,0.084,-0.059000000000000004,-3.380450991271857,-2.936,-2.925,-0.01100000000000012,2.455,0.29,0.424,-0.134,-7.677634454753032,-20.067,-19.868,-0.19900000000000162
186,1787114236.9174416,84.99994826316833,motion,command_sent,True,1.184,0.296,0.456,-0.16000000000000003,-9.167324722093174,-27.154,-27.179,0.02499999999999858,0.81,0.202,0.007,0.195,11.172677005051053,8.042,9.889,-1.8469999999999995,1.565,0.29,0.423,-0.133,-7.62033867523995,-20.022,-18.048,-1.9740000000000002
188,1787114237.917468,85.99997472763062,motion,command_sent,True,1.466,0.367,0.341,0.025999999999999968,1.4896902673401384,4.267,5.641,-1.3739999999999997,0.487,0.122,0.029,0.093,5.328507494716656,4.457,5.188,-0.7309999999999999,1.326,0.29,0.424,-0.134,-7.677634454753032,-20.046,-19.592,-0.4540000000000006
189,1787114238.9174395,86.99994611740112,motion,command_sent,True,0.16,0.04,0.051,-0.010999999999999996,-0.6302535746439053,-1.718,-0.513,-1.205,0.1,0.025,0.078,-0.053,-3.036676314193363,-2.675,-3.099,0.4240000000000004,2.392,0.29,0.424,-0.134,-7.677634454753032,-20.029,-19.237,-0.7920000000000016
190,1787114239.917473,87.99997973442078,motion,command_sent,True,0.123,0.031,0.044,-0.012999999999999998,-0.7448451336700701,-1.902,-2.125,0.2230000000000001,0.089,0.022,0.079,-0.057,-3.2658594322456924,-2.803,-2.954,0.15100000000000025,2.399,0.29,0.424,-0.134,-7.677634454753032,-20.04,-19.854,-0.18599999999999994
191,1787114240.917447,88.99995374679565,motion,command_sent,True,0.122,0.03,0.044,-0.013999999999999999,-0.8021409131831524,-1.967,-1.832,-0.135,0.109,0.027,0.079,-0.052000000000000005,-2.979380534680281,-2.543,-2.806,0.2629999999999999,2.404,0.29,0.424,-0.134,-7.677634454753032,-20.054,-19.487,-0.5670000000000002
192,1787114241.9174721,89.99997878074646,motion,command_sent,True,0.121,0.03,0.044,-0.013999999999999999,-0.8021409131831524,-1.98,-1.832,-0.1479999999999999,0.11,0.027,0.079,-0.052000000000000005,-2.979380534680281,-2.548,-2.725,0.17700000000000005,2.406,0.29,0.424,-0.134,-7.677634454753032,-20.04,-20.104,0.06400000000000006
193,1787114242.9174469,90.99995350837708,motion,command_sent,True,0.123,0.031,0.044,-0.012999999999999998,-0.7448451336700701,-1.918,-1.685,-0.23299999999999987,0.117,0.029,0.079,-0.05,-2.8647889756541165,-2.453,-2.603,0.15000000000000036,2.404,0.29,0.424,-0.134,-7.677634454753032,-20.054,-19.472,-0.5819999999999972
194,1787114243.9174733,91.99997997283936,motion,command_sent,True,0.123,0.031,0.044,-0.012999999999999998,-0.7448451336700701,-1.917,-1.538,-0.379,0.116,0.029,0.079,-0.05,-2.8647889756541165,-2.461,-2.676,0.2150000000000003,2.405,0.29,0.424,-0.134,-7.677634454753032,-20.054,-19.656,-0.3979999999999997
195,1787114244.9174423,92.99994897842407,motion,command_sent,True,0.122,0.03,0.044,-0.013999999999999999,-0.8021409131831524,-1.953,-2.125,0.17199999999999993,0.111,0.028,0.079,-0.051000000000000004,-2.9220847551671985,-2.532,-2.604,0.07200000000000006,2.405,0.29,0.424,-0.134,-7.677634454753032,-20.04,-19.471,-0.5689999999999991
196,1787114245.9174733,93.99997997283936,motion,command_sent,True,0.122,0.031,0.044,-0.012999999999999998,-0.7448451336700701,-1.945,-1.832,-0.11299999999999999,0.11,0.028,0.079,-0.051000000000000004,-2.9220847551671985,-2.545,-2.505,-0.040000000000000036,2.406,0.29,0.424,-0.134,-7.677634454753032,-20.04,-19.553,-0.4869999999999983
197,1787114246.917454,94.99996066093445,motion,command_sent,True,0.123,0.031,0.044,-0.012999999999999998,-0.7448451336700701,-1.926,-2.125,0.19900000000000007,0.113,0.028,0.079,-0.051000000000000004,-2.9220847551671985,-2.499,-2.603,0.10400000000000009,2.406,0.29,0.424,-0.134,-7.677634454753032,-20.054,-19.472,-0.5819999999999972
199,1787114247.9174721,95.99997878074646,motion,command_sent,True,0.079,0.02,0.07,-0.05,-2.8647889756541165,-7.77,-4.615,-3.1549999999999994,0.841,0.21,-0.017,0.22699999999999998,13.006141949469686,11.406,10.286,1.120000000000001,1.385,0.29,0.424,-0.134,-7.677634454753032,-20.153,-21.316,1.1630000000000003
201,1787114248.917446,96.99995255470276,motion,command_sent,True,1.508,0.377,0.381,-0.0040000000000000036,-0.2291831180523295,-0.752,-1.099,0.347,0.089,0.022,0.112,-0.09,-5.156620156177409,-4.971,-4.387,-0.5840000000000005,0.874,0.219,0.423,-0.204,-11.688339020668794,-30.616,-30.333,-0.28300000000000125
204,1787114249.9174728,97.9999794960022,motion,command_sent,True,0.993,0.248,0.139,0.10899999999999999,6.245239966925972,12.954,8.278,4.676,0.764,0.191,-0.198,0.389,22.288058230589023,20.091,22.6,-2.5090000000000003,0.271,0.068,0.364,-0.296,-16.959550735872366,-43.83,-40.313,-3.516999999999996
206,1787114250.91744,98.99994659423828,motion,command_sent,True,1.925,0.481,0.462,0.01899999999999996,1.0886198107485618,2.339,0.806,1.533,-0.009,-0.002,0.04,-0.042,-2.4064227395494577,-2.595,-2.442,-0.15300000000000002,0.7,0.175,0.421,-0.246,-14.094761760218251,-36.901,-36.782,-0.11900000000000688
209,1787114251.9174733,99.99997997283936,motion,command_sent,True,1.217,0.304,0.165,0.13899999999999998,7.964113352318442,21.653,21.172,0.4809999999999981,-0.661,-0.165,0.225,-0.39,-22.345354010102106,-20.575,-17.806,-2.7689999999999984,1.862,0.29,0.422,-0.132,-7.563042895726867,-19.748,-19.591,-0.15700000000000003
211,1787114252.917452,100.99995875358582,motion,command_sent,True,1.464,0.366,0.403,-0.03700000000000003,-2.119943841984048,-6.021,-6.96,0.9390000000000001,-0.582,-0.146,0.105,-0.251,-14.381240657783662,-12.825,-12.804,-0.02099999999999902,1.462,0.29,0.426,-0.136,-7.792226013779197,-20.482,-20.874,0.39199999999999946
213,1787114253.9174736,101.99998021125793,motion,command_sent,True,0.69,0.173,0.303,-0.13,-7.448451336700702,-17.312,-8.278,-9.034,0.071,0.018,-0.151,0.16899999999999998,9.682986737710912,7.583,1.752,5.831,1.204,0.29,0.403,-0.11300000000000004,-6.474423084978305,-17.083,-20.8,3.7170000000000023
214,1787114254.9174387,102.99994540214539,motion,command_sent,True,0.052,0.013,0.006,0.006999999999999999,0.4010704565915762,1.093,0.952,0.14100000000000001,0.074,0.019,0.053,-0.034,-1.9480565034447992,-1.707,-2.238,0.5309999999999999,2.597,0.29,0.422,-0.132,-7.563042895726867,-19.853,-19.634,-0.2190000000000012
215,1787114255.9174743,103.99998092651367,motion,command_sent,True,-0.012,-0.003,0.008,-0.011,-0.6302535746439055,-1.652,-1.538,-0.11399999999999988,0.043,0.011,0.061,-0.05,-2.8647889756541165,-2.496,-2.672,0.17600000000000016,2.625,0.29,0.423,-0.133,-7.62033867523995,-20.002,-19.605,-0.39699999999999847
216,1787114256.9174595,104.99996614456177,motion,command_sent,True,-0.002,-0.0,0.008,-0.008,-0.4583662361046586,-1.23,-1.099,-0.131,0.057,0.014,0.059,-0.045,-2.5783100780887045,-2.235,-2.317,0.0820000000000003,2.619,0.29,0.423,-0.133,-7.62033867523995,-19.995,-19.402,-0.593
218,1787114257.9174728,105.9999794960022,motion,command_sent,True,0.621,0.155,0.19,-0.035,-2.0053522829578814,-1.393,-3.004,1.611,-0.47,-0.118,-0.016,-0.102,-5.844169510334397,-4.569,0.906,-5.475,1.469,0.29,0.423,-0.133,-7.62033867523995,-19.933,-20.702,0.7690000000000019
233,1787114272.9174418,120.99994850158691,motion,command_sent,True,-1.776,-0.444,-0.677,0.23300000000000004,13.349916626548184,-14.795,-33.04,18.244999999999997,3.523,0.349,-0.029,0.378,21.657804655945117,21.104,26.471,-5.367000000000001,0.775,0.194,-0.063,0.257,14.725015334862157,24.288,-15.814,40.102000000000004
