-1.185375928878784180e+00,5.571295619010925293e-01,8.055217266082763672e-01,3.212677314877510071e-02,3.989047557115554810e-02,-6.837491989135742188e-01,7.279173135757446289e-01,-3.902915120124816895e-01,2.311771064996719360e-01,1.216912791132926941e-01,2.453213483095169067e-01,-3.497864902019500732e-01,-6.161043792963027954e-02,-3.188137114048004150e-01,-2.700274586677551270e-01,-2.975420653820037842e-01,2.574067115783691406e-01,-1.820608526468276978e-01,6.071201339364051819e-02,-2.631388977169990540e-02,8.833942562341690063e-02,4.005337059497833252e-01,-5.580090880393981934e-01,1.987677067518234253e-01,-2.909880280494689941e-01,2.640025615692138672e-01,-6.645362079143524170e-02,-5.636985301971435547e-01,5.177908539772033691e-01,-7.177207469940185547e-01,-3.988004326820373535e-01,2.896604835987091064e-01,2.229633182287216187e-01,1.243567317724227905e-01,-9.530088864266872406e-03,-4.103617370128631592e-01
-1.185822963714599609e+00,5.571454763412475586e-01,8.051885962486267090e-01,3.701544925570487976e-02,4.400034621357917786e-02,-6.911584734916687012e-01,7.204122543334960938e-01,-4.049978852272033691e-01,2.436197698116302490e-01,1.409938037395477295e-01,2.616068422794342041e-01,-3.590128719806671143e-01,-6.380872428417205811e-02,-3.516806364059448242e-01,-2.622551321983337402e-01,-2.729447782039642334e-01,2.756882905960083008e-01,-1.869109869003295898e-01,5.655337870121002197e-02,-3.084638854488730431e-03,8.535141497850418091e-02,3.875504136085510254e-01,-5.575871467590332031e-01,1.987447440624237061e-01,-2.909051477909088135e-01,2.726101875305175781e-01,-6.403839588165283203e-02,-5.779336690902709961e-01,5.197891592979431152e-01,-7.180408835411071777e-01,-3.988408744335174561e-01,2.894715964794158936e-01,2.255958020687103271e-01,1.255968511104583740e-01,-1.226528175175189972e-02,-4.108925163745880127e-01
-1.186133623123168945e+00,5.571114420890808105e-01,8.051655888557434082e-01,3.880008682608604431e-02,4.543129354715347290e-02,-6.926963925361633301e-01,7.187504768371582031e-01,-4.094815850257873535e-01,2.462057471275329590e-01,1.454225629568099976e-01,2.637492716312408447e-01,-3.600114583969116211e-01,-6.443981826305389404e-02,-3.608697652816772461e-01,-2.604177594184875488e-01,-2.673487067222595215e-01,2.798373103141784668e-01,-1.876055747270584106e-01,5.543919280171394348e-02,2.920802682638168335e-03,8.436437696218490601e-02,3.830395638942718506e-01,-5.575454235076904297e-01,1.981846392154693604e-01,-2.907654643058776855e-01,2.739856839179992676e-01,-6.250706315040588379e-02,-5.798842310905456543e-01,5.214270949363708496e-01,-7.184389233589172363e-01,-3.994253575801849365e-01,2.893466949462890625e-01,2.269134819507598877e-01,1.265964806079864502e-01,-1.266066264361143112e-02,-4.107176065444946289e-01
-1.186484813690185547e+00,5.571324229240417480e-01,8.051924109458923340e-01,3.947551921010017395e-02,4.620372876524925232e-02,-6.928613781929016113e-01,7.185053825378417969e-01,-4.115454852581024170e-01,2.470467537641525269e-01,1.457005441188812256e-01,2.632981538772583008e-01,-3.596883118152618408e-01,-6.446062773466110229e-02,-3.638519942760467529e-01,-2.595380246639251709e-01,-2.668167948722839355e-01,2.807077467441558838e-01,-1.886186450719833374e-01,5.494092032313346863e-02,4.632437601685523987e-03,8.412437885999679565e-02,3.810533285140991211e-01,-5.574603080749511719e-01,1.980159729719161987e-01,-2.904399037361145020e-01,2.742474675178527832e-01,-6.132226809859275818e-02,-5.800086259841918945e-01,5.221583843231201172e-01,-7.188568711280822754e-01,-3.992875814437866211e-01,2.895513772964477539e-01,2.280885428190231323e-01,1.273462325334548950e-01,-1.286010630428791046e-02,-4.110009372234344482e-01
-1.186796784400939941e+00,5.570927262306213379e-01,8.052480220794677734e-01,3.956262394785881042e-02,4.656412452459335327e-02,-6.925874352455139160e-01,7.187414169311523438e-01,-4.121936261653900146e-01,2.473366409540176392e-01,1.447751969099044800e-01,2.623161077499389648e-01,-3.588841259479522705e-01,-6.433127820491790771e-02,-3.641133904457092285e-01,-2.589796185493469238e-01,-2.677081525325775146e-01,2.806408703327178955e-01,-1.887517422437667847e-01,5.489086732268333435e-02,5.228921771049499512e-03,8.432126045227050781e-02,3.802433311939239502e-01,-5.569686889648437500e-01,1.976720392704010010e-01,-2.906089425086975098e-01,2.740903198719024658e-01,-6.021607294678688049e-02,-5.798000097274780273e-01,5.228438973426818848e-01,-7.189304232597351074e-01,-3.996465206146240234e-01,2.893621921539306641e-01,2.289873212575912476e-01,1.284234076738357544e-01,-1.292660553008317947e-02,-4.107727408409118652e-01
-1.187095165252685547e+00,5.570881962776184082e-01,8.053066730499267578e-01,3.945591673254966736e-02,4.665638878941535950e-02,-6.922386288642883301e-01,7.190772891044616699e-01,-4.122226536273956299e-01,2.473597377538681030e-01,1.434010118246078491e-01,2.614714801311492920e-01,-3.576368987560272217e-01,-6.501524895429611206e-02,-3.636231720447540283e-01,-2.587207853794097900e-01,-2.689471244812011719e-01,2.805786430835723877e-01,-1.886814832687377930e-01,5.474540963768959045e-02,5.364821292459964752e-03,8.448029309511184692e-02,3.804990053176879883e-01,-5.566753745079040527e-01,1.972068995237350464e-01,-2.902230322360992432e-01,2.737923860549926758e-01,-5.966794490814208984e-02,-5.797157287597656250e-01,5.221973061561584473e-01,-7.194826006889343262e-01,-3.996534943580627441e-01,2.892597615718841553e-01,2.298447191715240479e-01,1.292963624000549316e-01,-1.275987271219491959e-02,-4.106861054897308350e-01
-1.187369585037231445e+00,5.570865273475646973e-01,8.053799867630004883e-01,3.950318321585655212e-02,4.678342863917350769e-02,-6.919288635253906250e-01,7.193644642829895020e-01,-4.121987819671630859e-01,2.471587955951690674e-01,1.423184126615524292e-01,2.600640356540679932e-01,-3.564636111259460449e-01,-6.537382304668426514e-02,-3.634837567806243896e-01,-2.586404085159301758e-01,-2.699104249477386475e-01,2.804739773273468018e-01,-1.885692328214645386e-01,5.483980849385261536e-02,5.346847232431173325e-03,8.419433981180191040e-02,3.806251287460327148e-01,-5.566270947456359863e-01,1.972727477550506592e-01,-2.902900874614715576e-01,2.736918032169342041e-01,-5.889290943741798401e-02,-5.795087218284606934e-01,5.230385661125183105e-01,-7.202940583229064941e-01,-3.997966945171356201e-01,2.901405692100524902e-01,2.306386828422546387e-01,1.308912634849548340e-01,-1.281183492392301559e-02,-4.113093614578247070e-01
-1.187700510025024414e+00,5.570886135101318359e-01,8.054279685020446777e-01,3.938496112823486328e-02,4.682841524481773376e-02,-6.917304396629333496e-01,7.195588350296020508e-01,-4.118078052997589111e-01,2.473661899566650391e-01,1.414613276720046997e-01,2.587573528289794922e-01,-3.556756377220153809e-01,-6.552187353372573853e-02,-3.632477819919586182e-01,-2.582971155643463135e-01,-2.707348763942718506e-01,2.807985842227935791e-01,-1.886101216077804565e-01,5.484033003449440002e-02,5.533339921385049820e-03,8.431497961282730103e-02,3.809967339038848877e-01,-5.568000674247741699e-01,1.969507783651351929e-01,-2.898184955120086670e-01,2.738135159015655518e-01,-5.839407444000244141e-02,-5.792236328125000000e-01,5.234726667404174805e-01,-7.205271720886230469e-01,-4.001574218273162842e-01,2.903309762477874756e-01,2.307167500257492065e-01,1.321468651294708252e-01,-1.255419664084911346e-02,-4.111261665821075439e-01
-1.188020467758178711e+00,5.571128129959106445e-01,8.054789900779724121e-01,3.936706855893135071e-02,4.698874428868293762e-02,-6.915603876113891602e-01,7.197127938270568848e-01,-4.116039276123046875e-01,2.475932091474533081e-01,1.404798179864883423e-01,2.571910023689270020e-01,-3.549303114414215088e-01,-6.561768054962158203e-02,-3.634853363037109375e-01,-2.578509449958801270e-01,-2.711522579193115234e-01,2.810965478420257568e-01,-1.882652789354324341e-01,5.482519418001174927e-02,6.027710158377885818e-03,8.408033847808837891e-02,3.809081614017486572e-01,-5.565573573112487793e-01,1.969873905181884766e-01,-2.899099290370941162e-01,2.737550139427185059e-01,-5.837228149175643921e-02,-5.793916583061218262e-01,5.231375694274902344e-01,-7.207935452461242676e-01,-4.002746939659118652e-01,2.907921075820922852e-01,2.311029583215713501e-01,1.335942298173904419e-01,-1.251793187111616135e-02,-4.113779067993164062e-01
-1.188321352005004883e+00,5.571292638778686523e-01,8.055270910263061523e-01,3.939276933670043945e-02,4.710006713867187500e-02,-6.915134787559509277e-01,7.197492122650146484e-01,-4.113918542861938477e-01,2.479716837406158447e-01,1.402916908264160156e-01,2.560077905654907227e-01,-3.538991808891296387e-01,-6.647344678640365601e-02,-3.637816905975341797e-01,-2.573471665382385254e-01,-2.712591588497161865e-01,2.812913954257965088e-01,-1.883911341428756714e-01,5.460388585925102234e-02,6.897261831909418106e-03,8.398950845003128052e-02,3.808573782444000244e-01,-5.565643310546875000e-01,1.969888955354690552e-01,-2.900358140468597412e-01,2.737111449241638184e-01,-5.844062939286231995e-02,-5.792515277862548828e-01,5.234884023666381836e-01,-7.214926481246948242e-01,-4.006272852420806885e-01,2.915474176406860352e-01,2.319096773862838745e-01,1.349904239177703857e-01,-1.255357358604669571e-02,-4.117149710655212402e-01
