[WARN] [1787214751.861414693] [a3_receive_input_gateway]: receive gateway started: mocap=/ppmocap/frame planner_input=/a3_mocap/ball_poses base_pose=/a3_mocap/pelvis_pose; inference=off joint_commands=off
[INFO] [1787214751.862089415] [a3_receive_input_gateway]: ball tracking: lost
[WARN] [1787214751.920466216] [a3_receive_input_gateway]: PPMocap calibrated: origin=near-left tabletop, +X=robot-to-opponent, +Y=robot-left, +Z=up
[INFO] [1787214752.854087426] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.3ms frames=300 ball=0 base_poses=281 invalid=0 station_ok=no
[INFO] [1787214753.854112558] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.3ms frames=601 ball=0 base_poses=582 invalid=0 station_ok=no
[INFO] [1787214754.853995351] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.2ms frames=901 ball=0 base_poses=882 invalid=0 station_ok=no
[INFO] [1787214755.854627925] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.1ms frames=1201 ball=0 base_poses=1182 invalid=0 station_ok=no
[INFO] [1787214756.853961528] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.9ms frames=1502 ball=0 base_poses=1483 invalid=0 station_ok=no
[INFO] [1787214757.854140424] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.5ms frames=1802 ball=0 base_poses=1783 invalid=0 station_ok=no
[INFO] [1787214758.855532742] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=5.8ms frames=2101 ball=0 base_poses=2082 invalid=0 station_ok=no
[INFO] [1787214759.853982005] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.5ms frames=2402 ball=0 base_poses=2383 invalid=0 station_ok=no
[INFO] [1787214760.854070098] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.4ms frames=2703 ball=0 base_poses=2684 invalid=0 station_ok=no
[INFO] [1787214761.853969783] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.1ms frames=3003 ball=0 base_poses=2984 invalid=0 station_ok=no
[INFO] [1787214762.854182194] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.0ms frames=3303 ball=0 base_poses=3284 invalid=0 station_ok=no
[INFO] [1787214763.853955735] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.3ms frames=3603 ball=0 base_poses=3584 invalid=0 station_ok=no
[INFO] [1787214764.854033573] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.3ms frames=3903 ball=0 base_poses=3884 invalid=0 station_ok=no
[INFO] [1787214765.854326418] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.3ms frames=4204 ball=0 base_poses=4185 invalid=0 station_ok=no
[INFO] [1787214766.853956299] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.0ms frames=4504 ball=0 base_poses=4485 invalid=0 station_ok=no
[INFO] [1787214767.854151505] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.7ms frames=4804 ball=0 base_poses=4785 invalid=0 station_ok=no
[INFO] [1787214768.854092967] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.4ms frames=5104 ball=0 base_poses=5085 invalid=0 station_ok=no
[INFO] [1787214769.854212694] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.2ms frames=5404 ball=0 base_poses=5385 invalid=0 station_ok=no
[INFO] [1787214770.854050887] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.8ms frames=5704 ball=0 base_poses=5685 invalid=0 station_ok=no
[INFO] [1787214771.853990154] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.6ms frames=6005 ball=0 base_poses=5986 invalid=0 station_ok=no
[INFO] [1787214772.854149906] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.6ms frames=6305 ball=0 base_poses=6286 invalid=0 station_ok=no
[INFO] [1787214773.854108785] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.1ms frames=6605 ball=0 base_poses=6586 invalid=0 station_ok=no
[INFO] [1787214774.854067121] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.6ms frames=6905 ball=0 base_poses=6886 invalid=0 station_ok=no
[INFO] [1787214775.853994357] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.5ms frames=7205 ball=0 base_poses=7186 invalid=0 station_ok=no
[INFO] [1787214776.854001664] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=7506 ball=0 base_poses=7487 invalid=0 station_ok=no
[INFO] [1787214777.853947238] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.8ms frames=7806 ball=0 base_poses=7787 invalid=0 station_ok=no
[INFO] [1787214778.853990784] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.5ms frames=8106 ball=0 base_poses=8087 invalid=0 station_ok=no
[INFO] [1787214779.854045508] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=8407 ball=0 base_poses=8388 invalid=0 station_ok=no
[INFO] [1787214780.853958160] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.6ms frames=8707 ball=0 base_poses=8688 invalid=0 station_ok=no
[INFO] [1787214781.853949309] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.4ms frames=9007 ball=0 base_poses=8988 invalid=0 station_ok=no
[INFO] [1787214782.854354596] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.1ms frames=9307 ball=0 base_poses=9288 invalid=0 station_ok=no
[INFO] [1787214783.854235270] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.8ms frames=9607 ball=0 base_poses=9588 invalid=0 station_ok=no
[INFO] [1787214784.854041848] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.5ms frames=9907 ball=0 base_poses=9888 invalid=0 station_ok=no
[INFO] [1787214785.853983196] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=10208 ball=0 base_poses=10189 invalid=0 station_ok=no
[INFO] [1787214786.854004975] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.9ms frames=10508 ball=0 base_poses=10489 invalid=0 station_ok=no
[INFO] [1787214787.854038291] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.4ms frames=10808 ball=0 base_poses=10789 invalid=0 station_ok=no
[INFO] [1787214788.854210957] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=11108 ball=0 base_poses=11089 invalid=0 station_ok=no
[INFO] [1787214789.853915674] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.5ms frames=11408 ball=0 base_poses=11389 invalid=0 station_ok=no
[INFO] [1787214790.853983221] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.4ms frames=11708 ball=0 base_poses=11689 invalid=0 station_ok=no
[INFO] [1787214791.854158438] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=4.1ms frames=12008 ball=0 base_poses=11989 invalid=0 station_ok=no
[INFO] [1787214792.853976202] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.3ms frames=12309 ball=0 base_poses=12290 invalid=0 station_ok=no
[INFO] [1787214793.854117518] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.2ms frames=12609 ball=0 base_poses=12590 invalid=0 station_ok=no
[INFO] [1787214794.854149461] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.8ms frames=12909 ball=0 base_poses=12890 invalid=0 station_ok=no
[INFO] [1787214795.853967816] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.3ms frames=13209 ball=0 base_poses=13190 invalid=0 station_ok=no
[INFO] [1787214796.853951414] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.0ms frames=13509 ball=0 base_poses=13490 invalid=0 station_ok=no
[INFO] [1787214797.854025412] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.7ms frames=13809 ball=0 base_poses=13790 invalid=0 station_ok=no
[INFO] [1787214798.854047736] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=14110 ball=0 base_poses=14091 invalid=0 station_ok=no
[INFO] [1787214799.853960236] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.8ms frames=14410 ball=0 base_poses=14391 invalid=0 station_ok=no
[INFO] [1787214800.854042487] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.3ms frames=14710 ball=0 base_poses=14691 invalid=0 station_ok=yes
[INFO] [1787214801.853972919] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.8ms frames=15010 ball=0 base_poses=14991 invalid=0 station_ok=yes
[INFO] [1787214802.854009207] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.4ms frames=15311 ball=0 base_poses=15292 invalid=0 station_ok=yes
[INFO] [1787214803.854091903] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.1ms frames=15611 ball=0 base_poses=15592 invalid=0 station_ok=yes
[INFO] [1787214804.854001668] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.7ms frames=15911 ball=0 base_poses=15892 invalid=0 station_ok=yes
[INFO] [1787214805.854002839] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.3ms frames=16211 ball=0 base_poses=16192 invalid=0 station_ok=yes
[INFO] [1787214806.854028357] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.6ms frames=16511 ball=0 base_poses=16492 invalid=0 station_ok=yes
[INFO] [1787214807.854122991] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.5ms frames=16811 ball=0 base_poses=16792 invalid=0 station_ok=yes
[INFO] [1787214808.853937791] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.8ms frames=17111 ball=0 base_poses=17092 invalid=0 station_ok=yes
[INFO] [1787214809.853951961] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.6ms frames=17412 ball=0 base_poses=17393 invalid=0 station_ok=yes
[INFO] [1787214810.853949768] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.9ms frames=17712 ball=0 base_poses=17693 invalid=0 station_ok=yes
[INFO] [1787214811.854035219] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.4ms frames=18011 ball=0 base_poses=17992 invalid=0 station_ok=yes
[INFO] [1787214812.854087952] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.2ms frames=18312 ball=0 base_poses=18293 invalid=0 station_ok=yes
[INFO] [1787214813.854023418] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.8ms frames=18612 ball=0 base_poses=18593 invalid=0 station_ok=yes
[INFO] [1787214814.854252952] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.2ms frames=18912 ball=0 base_poses=18893 invalid=0 station_ok=yes
[INFO] [1787214815.854030824] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.6ms frames=19212 ball=0 base_poses=19193 invalid=0 station_ok=yes
[INFO] [1787214816.854054078] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.4ms frames=19513 ball=0 base_poses=19494 invalid=0 station_ok=yes
[INFO] [1787214817.853948488] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.0ms frames=19813 ball=0 base_poses=19794 invalid=0 station_ok=yes
