[WARN] [1786953090.183874322] [a3_receive_input_gateway]: receive gateway started: mocap=/ppmocap/frame planner_input=/a3_mocap/ball_poses base_pose=/a3_mocap/pelvis_pose; inference=off joint_commands=off
[INFO] [1786953090.184680879] [a3_receive_input_gateway]: ball tracking: lost
[INFO] [1786953091.176276579] [a3_receive_input_gateway]: gateway calibrated=no frame_age=3.3ms frames=360 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953092.176233854] [a3_receive_input_gateway]: gateway calibrated=no frame_age=3.0ms frames=720 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953093.176229425] [a3_receive_input_gateway]: gateway calibrated=no frame_age=2.8ms frames=1080 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953094.176305638] [a3_receive_input_gateway]: gateway calibrated=no frame_age=2.6ms frames=1440 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953095.176337517] [a3_receive_input_gateway]: gateway calibrated=no frame_age=2.1ms frames=1800 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953096.176218519] [a3_receive_input_gateway]: gateway calibrated=no frame_age=2.1ms frames=2160 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953097.176289230] [a3_receive_input_gateway]: gateway calibrated=no frame_age=1.9ms frames=2520 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953098.176284934] [a3_receive_input_gateway]: gateway calibrated=no frame_age=1.5ms frames=2880 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953099.176235349] [a3_receive_input_gateway]: gateway calibrated=no frame_age=1.2ms frames=3240 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953100.176381284] [a3_receive_input_gateway]: gateway calibrated=no frame_age=1.2ms frames=3600 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953101.176235448] [a3_receive_input_gateway]: gateway calibrated=no frame_age=2.7ms frames=3959 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953102.176379685] [a3_receive_input_gateway]: gateway calibrated=no frame_age=2.7ms frames=4319 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953103.176235514] [a3_receive_input_gateway]: gateway calibrated=no frame_age=2.3ms frames=4679 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953104.176260756] [a3_receive_input_gateway]: gateway calibrated=no frame_age=2.0ms frames=5039 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953105.176773949] [a3_receive_input_gateway]: gateway calibrated=no frame_age=2.3ms frames=5399 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953106.176638522] [a3_receive_input_gateway]: gateway calibrated=no frame_age=1.0ms frames=5759 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953107.176245470] [a3_receive_input_gateway]: gateway calibrated=no frame_age=1.0ms frames=6119 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953108.176199866] [a3_receive_input_gateway]: gateway calibrated=no frame_age=0.9ms frames=6479 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953109.176187100] [a3_receive_input_gateway]: gateway calibrated=no frame_age=0.5ms frames=6839 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953110.176192313] [a3_receive_input_gateway]: gateway calibrated=no frame_age=0.2ms frames=7199 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953111.176236209] [a3_receive_input_gateway]: gateway calibrated=no frame_age=0.1ms frames=7559 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953112.176159987] [a3_receive_input_gateway]: gateway calibrated=no frame_age=1.9ms frames=7918 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953113.176288023] [a3_receive_input_gateway]: gateway calibrated=no frame_age=1.4ms frames=8278 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953114.176388801] [a3_receive_input_gateway]: gateway calibrated=no frame_age=1.3ms frames=8638 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953115.176197965] [a3_receive_input_gateway]: gateway calibrated=no frame_age=0.8ms frames=8998 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953116.176227627] [a3_receive_input_gateway]: gateway calibrated=no frame_age=0.9ms frames=9358 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953117.176244059] [a3_receive_input_gateway]: gateway calibrated=no frame_age=0.3ms frames=9718 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953118.176603535] [a3_receive_input_gateway]: gateway calibrated=no frame_age=0.2ms frames=10078 ball=0 base_poses=0 invalid=0 station_ok=no
[INFO] [1786953119.176275684] [a3_receive_input_gateway]: gateway calibrated=no frame_age=0.2ms frames=10438 ball=0 base_poses=0 invalid=0 station_ok=no
