[WARN] [1787241239.485740486] [a3_receive_input_gateway]: receive gateway started: mocap=/ppmocap/frame planner_input=/a3_mocap/ball_poses base_pose=/a3_mocap/pelvis_pose; inference=off joint_commands=off
[INFO] [1787241239.486526920] [a3_receive_input_gateway]: ball tracking: lost
[WARN] [1787241239.546592081] [a3_receive_input_gateway]: PPMocap calibrated: origin=near-left tabletop, +X=robot-to-opponent, +Y=robot-left, +Z=up
[INFO] [1787241240.478331077] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=301 ball=0 base_poses=282 invalid=0 station_ok=yes
[INFO] [1787241241.478135179] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.3ms frames=601 ball=0 base_poses=582 invalid=0 station_ok=yes
[INFO] [1787241242.478301066] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.1ms frames=901 ball=0 base_poses=882 invalid=0 station_ok=yes
[INFO] [1787241243.478114227] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.3ms frames=1201 ball=0 base_poses=1182 invalid=0 station_ok=yes
[INFO] [1787241244.478170492] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.8ms frames=1500 ball=0 base_poses=1481 invalid=0 station_ok=yes
[INFO] [1787241245.478072017] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.0ms frames=1801 ball=0 base_poses=1782 invalid=0 station_ok=yes
[INFO] [1787241246.478558625] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.0ms frames=2101 ball=0 base_poses=2082 invalid=0 station_ok=yes
[INFO] [1787241247.478165350] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.1ms frames=2401 ball=0 base_poses=2382 invalid=0 station_ok=yes
[INFO] [1787241248.478102435] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.4ms frames=2701 ball=0 base_poses=2682 invalid=0 station_ok=yes
