[WARN] [1787237776.881490857] [a3_receive_input_gateway]: receive gateway started: mocap=/ppmocap/frame planner_input=/a3_mocap/ball_poses base_pose=/a3_mocap/pelvis_pose; inference=off joint_commands=off
[INFO] [1787237776.882200414] [a3_receive_input_gateway]: ball tracking: lost
[WARN] [1787237776.946049005] [a3_receive_input_gateway]: PPMocap calibrated: origin=near-left tabletop, +X=robot-to-opponent, +Y=robot-left, +Z=up
[INFO] [1787237777.874206341] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.5ms frames=300 ball=0 base_poses=281 invalid=0 station_ok=no
[INFO] [1787237778.874203331] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.9ms frames=600 ball=0 base_poses=581 invalid=0 station_ok=no
[INFO] [1787237779.874535369] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.7ms frames=900 ball=0 base_poses=881 invalid=0 station_ok=no
[INFO] [1787237780.874353625] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.9ms frames=1200 ball=0 base_poses=1181 invalid=0 station_ok=no
[INFO] [1787237781.874339833] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.5ms frames=1500 ball=0 base_poses=1481 invalid=0 station_ok=no
[INFO] [1787237782.874472262] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=1801 ball=0 base_poses=1782 invalid=0 station_ok=no
[INFO] [1787237783.874161727] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.4ms frames=2101 ball=0 base_poses=2082 invalid=0 station_ok=no
[INFO] [1787237784.874286358] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.7ms frames=2401 ball=0 base_poses=2382 invalid=0 station_ok=no
[INFO] [1787237785.874214149] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.5ms frames=2701 ball=0 base_poses=2682 invalid=0 station_ok=no
[INFO] [1787237786.874206267] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.8ms frames=3001 ball=0 base_poses=2982 invalid=0 station_ok=no
[INFO] [1787237787.874151826] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.4ms frames=3302 ball=0 base_poses=3283 invalid=0 station_ok=no
[INFO] [1787237788.874167310] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.9ms frames=3602 ball=0 base_poses=3583 invalid=0 station_ok=no
[INFO] [1787237789.874190748] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.6ms frames=3902 ball=0 base_poses=3883 invalid=0 station_ok=no
[INFO] [1787237790.540308699] [a3_receive_input_gateway]: ball tracking: visible
[INFO] [1787237790.874468575] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=4202 ball=101 base_poses=4183 invalid=0 station_ok=no
[INFO] [1787237791.010201847] [a3_receive_input_gateway]: ball tracking: lost
[INFO] [1787237791.874215051] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.6ms frames=4502 ball=141 base_poses=4483 invalid=0 station_ok=no
[INFO] [1787237792.874210641] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.8ms frames=4802 ball=141 base_poses=4783 invalid=0 station_ok=no
[INFO] [1787237793.874181321] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=3.1ms frames=5102 ball=141 base_poses=5083 invalid=0 station_ok=no
[INFO] [1787237794.874463202] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=5403 ball=141 base_poses=5384 invalid=0 station_ok=no
[INFO] [1787237795.874154232] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.6ms frames=5703 ball=141 base_poses=5684 invalid=0 station_ok=no
[INFO] [1787237796.874158073] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.6ms frames=6003 ball=141 base_poses=5984 invalid=0 station_ok=no
[INFO] [1787237797.874261839] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.3ms frames=6303 ball=141 base_poses=6284 invalid=0 station_ok=no
[INFO] [1787237798.874466607] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.7ms frames=6603 ball=141 base_poses=6584 invalid=0 station_ok=no
[INFO] [1787237799.575738426] [a3_receive_input_gateway]: ball tracking: visible
[INFO] [1787237799.874195694] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.4ms frames=6903 ball=231 base_poses=6884 invalid=0 station_ok=no
[INFO] [1787237800.051927407] [a3_receive_input_gateway]: ball tracking: lost
[INFO] [1787237800.874204183] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=2.9ms frames=7203 ball=284 base_poses=7184 invalid=0 station_ok=no
[INFO] [1787237801.874179833] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.5ms frames=7503 ball=284 base_poses=7484 invalid=0 station_ok=no
[INFO] [1787237802.874475475] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.2ms frames=7804 ball=284 base_poses=7785 invalid=0 station_ok=no
[INFO] [1787237803.874149226] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=0.3ms frames=8104 ball=284 base_poses=8085 invalid=0 station_ok=no
[INFO] [1787237804.874179446] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.0ms frames=8404 ball=284 base_poses=8385 invalid=0 station_ok=no
[INFO] [1787237805.874210118] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.4ms frames=8704 ball=284 base_poses=8685 invalid=0 station_ok=no
[INFO] [1787237806.874199227] [a3_receive_input_gateway]: gateway calibrated=yes frame_age=1.8ms frames=9004 ball=284 base_poses=8985 invalid=0 station_ok=no
