time_s,phase,right_shoulder_pitch_joint_q_rad,right_shoulder_roll_joint_q_rad,right_shoulder_yaw_joint_q_rad,right_elbow_joint_q_rad,right_wrist_roll_joint_q_rad,right_wrist_pitch_joint_q_rad,right_wrist_yaw_joint_q_rad,right_shoulder_pitch_joint_qd_rad_s,right_shoulder_roll_joint_qd_rad_s,right_shoulder_yaw_joint_qd_rad_s,right_elbow_joint_qd_rad_s,right_wrist_roll_joint_qd_rad_s,right_wrist_pitch_joint_qd_rad_s,right_wrist_yaw_joint_qd_rad_s,right_shoulder_pitch_joint_qdd_rad_s2,right_shoulder_roll_joint_qdd_rad_s2,right_shoulder_yaw_joint_qdd_rad_s2,right_elbow_joint_qdd_rad_s2,right_wrist_roll_joint_qdd_rad_s2,right_wrist_pitch_joint_qdd_rad_s2,right_wrist_yaw_joint_qdd_rad_s2
0.06,STROKE,-0.31885643509439054,-0.5547312065387813,0.6946512454232363,-0.08770915397223338,-0.19551890017022022,-0.18884708879222423,0.7165149458426574,0.6301455765404584,-0.17273357863162309,-0.5981804047184736,-0.8980567802851863,0.0527513148117581,1.4047079930443156,-0.6805724571858907,21.547574335206708,-4.03159728622593,-12.24622697222677,-39.01928163365847,-4.807931580473324,49.01967131223983,-18.366166641736736
0.065,STROKE,-0.315490863258786,-0.5556209422420583,0.6915113709976017,-0.0924942431768352,-0.19527973815980684,-0.18139548660134447,0.7128940023768691,0.7581873606475498,-0.20113563001694645,-0.6602562119125466,-1.1691486191667266,0.014688920988681353,1.7230421676048795,-0.7758466184957236,16.779292592007945,-1.8601354987224372,-11.283506557033807,-25.967226045554845,-2.2779470160461113,36.80833988854633,-16.661589253064157
0.07,STROKE,-0.31127456148791505,-0.5567425628389507,0.6880486833041108,-0.09940064016390064,-0.1953720109603334,-0.17161666711617543,0.7087564796577002,0.7979385024605379,-0.19133493361884746,-0.7110154702888116,-1.1577290407407348,0.029971844651296986,1.7727913919297789,-0.8471883497165322,10.936585520760488,1.0593879244402693,-10.217219378128028,-8.650881587949222,0.9028251545911692,20.409695548685168,-14.823235281148373
0.075,STROKE,-0.3075114782341806,-0.5575342915782467,0.6844012162947136,-0.10407153358424255,-0.19498001971329387,-0.16366757268204668,0.7044221188797037,0.8675532158551547,-0.19054175077254376,-0.7624284056938269,-1.2556574350462189,0.023717172534593045,1.9271391230917312,-0.9240789713072073,17.076249275462253,-1.3655103907050936,-10.210381389288425,-33.15597749040236,-3.623186102121312,43.86428774661331,-15.522597902269952
0.08,STROKE,-0.3025990293293635,-0.5586479803466762,0.6804243992471726,-0.11195721451436283,-0.19513483923498748,-0.15234527588525812,0.6995156899446281,0.9687009952151604,-0.2049900375258984,-0.8131192841816959,-1.4892888156447583,-0.006260016369916133,2.211434269395912,-1.0024143287392318,10.721010743611759,0.8694982586510136,-8.905906678637887,-17.608396618420795,-0.36735951592703486,28.98646976264738,-12.63221257393976
0.085,STROKE,-0.297824468282029,-0.5595841919535057,0.6762700234528967,-0.11896442174069013,-0.19504261987699303,-0.14155322998808756,0.6943979755923114,0.9747633232912722,-0.18184676818603362,-0.8514874724802057,-1.4317414012304268,0.020043577375322696,2.217003820718205,-1.050401097046605,3.9631292277420016,3.5651302915995498,-7.730989155143586,0.10741785438348472,3.075727121283345,11.86437723866427,-9.595373299560173
0.09,STROKE,-0.2928513960964508,-0.5604664480285365,0.6719095245223705,-0.1262746285266671,-0.19493440346123425,-0.13017523767807607,0.689011678974162,1.0083322874925804,-0.1693387346099029,-0.8904291757331317,-1.4882146371009235,0.024497254842917315,2.3300780417825546,-1.0983680617348335,5.401529312107356,2.8568354373159632,-7.331969682774497,-10.09298567272694,1.2046126298964621,21.372878146902472,-8.440446820255909
0.095,STROKE,-0.2877411454071032,-0.5612775792996048,0.6673657316955653,-0.13384656811169937,-0.19479764732856386,-0.11825244957026201,0.6834142949749631,1.0287786164123458,-0.153278413812874,-0.9248071693079507,-1.5326712579576962,0.03208970367428732,2.4307326021872298,-1.134805565249164,2.8207205511271427,3.4826783458963284,-6.417845302632008,-7.8659519875035055,1.7966547204104066,18.993772190956236,-6.146437293275131
0.1,STROKE,-0.2825636099323273,-0.5619992321666653,0.662661452829291,-0.14160134110624406,-0.19461350642449138,-0.10586791165620377,0.6776636233216704,1.0365394930038518,-0.1345119511509396,-0.9546076287594518,-1.5668741569759586,0.04246380204702138,2.520015763692117,-1.1598324346675848,0.24995003732264376,3.9476913600133834,-5.479711102166496,-5.921762038015865,2.3496580699144953,16.799655142404777,-3.82317345187122
0.105,STROKE,-0.2773757504770647,-0.5626226988111142,0.6578196554079708,-0.14951530968145896,-0.19437300930809365,-0.09305229193334084,0.6718159706282872,1.0312781167855722,-0.11380150021274016,-0.9796042803296157,-1.5918888783378549,0.05558628437343227,2.5987291536112775,-1.1730372997678762,-2.5602011217296106,4.328334242234,-4.497315285726389,-3.539895058247433,3.020381357517199,14.126614730317888,-1.3814186306593257
