Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,waist_yaw_joint,waist_roll_joint,waist_pitch_joint,head_yaw_joint,head_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,left_wrist_roll_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint,right_wrist_roll_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint
41,0.62376832962,8.2610168457,106.3013687133789,1.7300714560057249,-1.6076897994674675,-90.54327345454405,0.3239674,-4.5764575,11.975875,2.205781,-24.999998,-6.885302,14.058493,-22.790577,61.94031,7.923792,7.7493324,4.7721205,-12.810118,-5.5870295,24.52497,64.72149,-20.02215,7.527943,-4.39619,-5.0875125,-5.113748,0.62095606,6.858044,-1.8854574,1.9343665,-12.439242,-2.0024412,-2.484454,23.248335,-10.949521,1.1349217
42,0.666756629944,8.52674865723,106.30965423583984,1.6997344937283045,-1.6799933426059994,-90.60936086952653,0.13158706,-4.6222677,12.156663,2.226768,-24.999998,-7.069021,14.178517,-23.064852,62.05766,7.9778056,7.7482576,4.7754765,-13.092477,-5.4603486,25.022085,64.896286,-20.06222,7.4653044,-4.346593,-5.012155,-5.0959635,0.6952345,6.530822,-1.5674297,1.9553654,-12.573944,-2.2006567,-3.0526328,24.099277,-11.6041565,2.356254
43,0.6912586689,8.77833557129,106.30209350585938,1.6528836633090103,-1.7633002802024276,-90.65791145059966,-0.06879489,-4.6386333,12.318668,2.2559357,-24.999998,-7.2422338,14.279725,-23.325346,62.20374,8.024776,7.7566,4.788006,-13.3401165,-5.3450394,25.47823,65.06381,-20.0814,7.4106736,-4.293327,-5.120966,-5.0449405,0.7233582,6.603831,-1.456973,1.9591601,-12.647962,-2.4392037,-3.8195462,25.072731,-12.24564,3.7056515
44,0.705459594727,9.02711486816,106.30442810058594,1.607913868825036,-1.8424157896573605,-90.70951599239012,-0.24943241,-4.6421704,12.447474,2.2926314,-24.999998,-7.397856,14.365304,-23.554369,62.35511,8.051416,7.7827296,4.8028893,-13.537655,-5.242975,25.830202,65.201324,-20.033442,7.3767133,-4.246671,-5.129087,-4.9904385,0.77414644,6.4750915,-1.2473667,1.9566115,-12.877246,-2.7214696,-4.5733647,26.514679,-12.8644,4.8086276
45,0.724411725998,9.27467346191,106.307861328125,1.5658190328391874,-1.919058815929369,-90.76163918382618,-0.40718102,-4.6326647,12.542216,2.330999,-24.999998,-7.5466714,14.4366,-23.777971,62.53268,8.037595,7.831858,4.8176866,-13.682846,-5.15597,26.075052,65.318405,-19.910648,7.3744454,-4.1937547,-5.11051,-4.9438257,0.8348406,6.289635,-1.0087624,1.9584128,-13.188551,-3.0474524,-5.285998,28.379204,-13.42006,5.420133
46,0.738857746124,9.52857971191,106.30311584472656,1.522024283194453,-2.001111979909795,-90.80505916903753,-0.55069906,-4.6044135,12.6122875,2.3670516,-24.999998,-7.6931167,14.493335,-24.005188,62.742428,7.9918,7.8992925,4.835888,-13.776799,-5.0850883,26.229961,65.414986,-19.74262,7.395077,-4.132489,-5.164345,-4.892397,0.8788839,6.251279,-0.8396418,1.9568577,-13.548333,-3.4075472,-5.95925,30.549337,-13.929066,5.620119
47,0.760767459869,9.77571105957,106.29948425292969,1.4827188742035895,-2.08309474840788,-90.85008822840018,-0.67310643,-4.5703697,12.656427,2.4059827,-24.999998,-7.8155193,14.537248,-24.184643,62.935352,7.94863,7.978742,4.8587704,-13.813356,-5.0323467,26.26417,65.45949,-19.542593,7.4201283,-4.0884194,-5.180825,-4.851123,0.9331457,6.1488886,-0.6432213,1.9605483,-13.945473,-3.7886891,-6.5038853,32.963005,-14.447943,5.563185
48,0.773904800415,10.0215148926,106.29412841796875,1.4543733159909513,-2.1590168319993985,-90.90782602501409,-0.7780726,-4.5376563,12.674134,2.463846,-24.999998,-7.882803,14.557905,-24.228676,63.06196,7.9687138,8.0592165,4.885026,-13.786973,-5.0118866,26.17784,65.40582,-19.302055,7.4389277,-4.0857825,-5.1936765,-4.8155146,0.9985703,6.028176,-0.4383425,1.9605447,-14.391862,-4.183439,-6.8726687,35.57767,-14.975032,5.4531474
49,0.771049022675,10.2638244629,106.28892517089844,1.4406681316783425,-2.2243774103049696,-90.9794542349042,-0.84752196,-4.5229826,12.657849,2.5321393,-24.999998,-7.886252,14.584945,-24.145987,63.08191,8.007014,8.173909,4.9014,-13.675948,-4.995261,25.840014,65.250145,-19.028158,7.431675,-4.1248894,-5.182113,-4.785362,1.0782663,5.8413625,-0.20188285,1.9526234,-14.880549,-4.5989275,-7.102804,38.422424,-15.520117,5.280757
50,0.773016214371,10.5021972656,106.28301239013672,1.4364456687718816,-2.283863792995771,-91.05953295509563,-0.8998252,-4.5153055,12.614724,2.6206923,-24.999998,-7.8202043,14.605827,-23.910574,63.00884,8.097691,8.316006,4.902519,-13.487349,-4.996053,25.307568,64.991585,-18.720882,7.416803,-4.185873,-5.149259,-4.768795,1.1692977,5.60571,0.056408647,1.9491216,-15.435635,-5.0357184,-7.2169437,41.52488,-16.068024,5.0058894
51,0.771494626999,10.7582092285,106.27061462402344,1.440221010838486,-2.3435382593825183,-91.14959871880882,-0.9307365,-4.5055456,12.558422,2.7131958,-24.999998,-7.715028,14.617734,-23.617235,62.880905,8.244162,8.442606,4.921182,-13.260751,-5.0125427,24.712288,64.6779,-18.45854,7.395807,-4.279668,-5.2095366,-4.756099,1.2541121,5.531651,0.24462906,1.9451376,-15.971276,-5.4512157,-7.173694,44.697174,-16.561234,4.751895
52,0.765698671341,11.0101928711,106.2551040649414,1.4432591418744918,-2.4091830811448083,-91.25123588157614,-0.93073285,-4.4858375,12.504366,2.788746,-24.999998,-7.5990562,14.623259,-23.35646,62.726738,8.458127,8.51466,4.9863906,-13.031603,-5.0410743,24.152508,64.354546,-18.348036,7.367588,-4.411561,-5.2970295,-4.7368336,1.3469603,5.5331135,0.38921356,1.9381828,-16.455809,-5.7953367,-6.920447,47.817905,-16.95462,4.6447215
53,0.752030849457,11.2570037842,106.24321746826172,1.4424949876235762,-2.4789204763669694,-91.3662964663144,-0.89036316,-4.4536295,12.448858,2.8365734,-24.999998,-7.4662538,14.6259575,-23.122688,62.509342,8.699029,8.539433,5.0949793,-12.796871,-5.0790434,23.63704,64.01334,-18.432133,7.3276486,-4.616053,-5.375612,-4.7049932,1.4579129,5.5363836,0.5260774,1.9245197,-16.90683,-6.02133,-6.396281,50.936386,-17.2543,4.7332544
